,raceId,start_position,finish_position,laps,fast_lap_rank,statusId,season,round,gp,driver,driver_nationality,points_driver_season,driver_season_wins,constructor,constructor_season_points,constructor_season_position,constructor_season_wins,qualify_position,status,age,overtakes
19889,880,11,22,0,0.0,69,2013,1,Australian Grand Prix,hulkenberg,German,0.0,0,Sauber,0.0,8,0,11.0,Fuel system,26.0,-11
19890,461,6,15,38,0.0,69,1983,10,German Grand Prix,cheever,American,14.0,0,Renault,56.0,2,3,0.0,Fuel system,26.0,-9
19891,450,3,15,47,0.0,69,1984,15,European Grand Prix,tambay,French,11.0,0,Renault,34.0,5,0,0.0,Fuel system,35.0,-12
19892,114,18,16,28,0.0,69,2003,7,Monaco Grand Prix,verstappen,Dutch,0.0,0,Minardi,0.0,10,0,18.0,Fuel system,31.0,2
19893,114,19,15,29,0.0,69,2003,7,Monaco Grand Prix,wilson,British,0.0,0,Minardi,0.0,10,0,19.0,Fuel system,24.0,4
19894,394,19,15,34,0.0,69,1987,7,British Grand Prix,campos,Spanish,0.0,0,Minardi,0.0,15,0,0.0,Fuel system,27.0,4
19895,110,1,11,47,0.0,69,2003,3,Brazilian Grand Prix,barrichello,Brazilian,8.0,0,Ferrari,16.0,3,0,1.0,Fuel system,31.0,-10
19896,301,3,20,12,0.0,69,1992,13,Italian Grand Prix,alesi,French,13.0,0,Ferrari,16.0,4,0,0.0,Fuel system,28.0,-17
19897,404,6,12,35,0.0,69,1986,1,Brazilian Grand Prix,alboreto,Italian,0.0,0,Ferrari,0.0,8,0,0.0,Fuel system,29.0,-6
19898,543,4,18,20,0.0,69,1977,1,Argentine Grand Prix,lauda,Austrian,0.0,0,Ferrari,4.0,3,0,0.0,Fuel system,29.0,-14
19899,537,12,19,14,0.0,69,1978,11,German Grand Prix,reutemann,Argentine,31.0,3,Ferrari,31.0,3,3,0.0,Fuel system,36.0,-7
19900,558,12,20,20,0.0,69,1977,16,Canadian Grand Prix,reutemann,Argentine,36.0,1,Ferrari,89.0,1,4,0.0,Fuel system,35.0,-8
19901,483,11,10,67,0.0,69,1981,1,United States Grand Prix West,pironi,French,0.0,0,Ferrari,0.0,9,0,0.0,Fuel system,29.0,1
19902,520,13,14,63,0.0,69,1979,9,British Grand Prix,gilles_villeneuve,Canadian,26.0,2,Ferrari,62.0,1,4,0.0,Fuel system,30.0,-1
19903,628,2,24,13,0.0,69,1972,9,Austrian Grand Prix,regazzoni,Swiss,13.0,0,Ferrari,29.0,4,1,0.0,Fuel system,33.0,-22
19904,628,9,22,20,0.0,69,1972,9,Austrian Grand Prix,ickx,Belgian,25.0,1,Ferrari,29.0,4,1,0.0,Fuel system,28.0,-13
19905,652,15,16,14,0.0,69,1970,10,Italian Grand Prix,giunti,Italian,3.0,0,Ferrari,34.0,4,2,0.0,Fuel system,129.0,-1
19906,675,8,19,4,0.0,69,1968,9,Italian Grand Prix,bell,British,0.0,0,Ferrari,32.0,3,1,0.0,Fuel system,127.0,-11
19907,744,2,17,13,0.0,69,1961,7,Italian Grand Prix,ricardo_rodriguez,Mexican,0.0,0,Ferrari,45.0,1,5,0.0,Fuel system,120.0,-15
19908,446,20,15,16,0.0,69,1984,11,German Grand Prix,patrese,Italian,3.0,0,Alfa Romeo,6.0,8,0,0.0,Fuel system,30.0,5
19909,450,13,16,37,0.0,69,1984,15,European Grand Prix,cheever,American,3.0,0,Alfa Romeo,11.0,8,0,0.0,Fuel system,27.0,-3
19910,525,18,12,52,0.0,69,1979,14,Canadian Grand Prix,brambilla,Italian,0.0,0,Alfa Romeo,0.0,16,0,0.0,Fuel system,42.0,6
19911,288,9,8,77,0.0,69,1993,16,Australian Grand Prix,patrese,Italian,20.0,0,Benetton,72.0,3,1,0.0,Fuel system,39.0,1
19912,412,7,14,45,0.0,69,1986,9,British Grand Prix,fabi,Italian,2.0,0,Benetton,8.0,6,0,0.0,Fuel system,31.0,-7
19913,364,25,12,40,0.0,69,1989,9,German Grand Prix,cheever,American,4.0,0,Arrows,9.0,6,0,0.0,Fuel system,32.0,13
19914,367,16,21,18,0.0,69,1989,12,Italian Grand Prix,warwick,British,6.0,0,Arrows,12.0,6,0,0.0,Fuel system,35.0,-5
19915,483,1,17,33,0.0,69,1981,1,United States Grand Prix West,patrese,Italian,0.0,0,Arrows,0.0,12,0,0.0,Fuel system,27.0,-16
19916,488,14,18,14,0.0,69,1981,6,Monaco Grand Prix,stohr,Italian,0.0,0,Arrows,10.0,5,0,0.0,Fuel system,29.0,-4
19917,405,22,12,39,0.0,69,1986,2,Spanish Grand Prix,surer,Swiss,0.0,0,Arrows,0.0,7,0,0.0,Fuel system,35.0,10
19918,478,23,23,6,0.0,69,1982,12,German Grand Prix,baldi,Italian,1.0,0,Arrows,4.0,11,0,0.0,Fuel system,29.0,0
19919,467,17,22,11,0.0,69,1982,1,South African Grand Prix,cheever,American,0.0,0,Ligier,0.0,12,0,0.0,Fuel system,24.0,-5
19920,467,11,19,54,0.0,69,1982,1,South African Grand Prix,laffite,French,0.0,0,Ligier,0.0,12,0,0.0,Fuel system,38.0,-8
19921,474,19,20,8,0.0,69,1982,8,Canadian Grand Prix,laffite,French,1.0,0,Ligier,11.0,7,0,0.0,Fuel system,39.0,-1
19922,478,12,22,8,0.0,69,1982,12,German Grand Prix,cheever,American,10.0,0,Ligier,11.0,8,0,0.0,Fuel system,25.0,-10
19923,360,21,9,69,0.0,69,1989,5,United States Grand Prix,palmer,British,1.0,0,Tyrrell,7.0,6,0,0.0,Fuel system,32.0,12
19924,464,22,15,44,0.0,69,1983,13,Italian Grand Prix,sullivan,American,2.0,0,Tyrrell,12.0,6,1,0.0,Fuel system,34.0,7
19925,293,14,14,55,0.0,69,1992,5,San Marino Grand Prix,cesaris,Italian,2.0,0,Tyrrell,2.0,6,0,0.0,Fuel system,33.0,0
19926,545,7,23,5,0.0,69,1977,3,South African Grand Prix,peterson,Swedish,0.0,0,Tyrrell,4.0,6,0,0.0,Fuel system,33.0,-16
19927,546,10,12,62,0.0,69,1977,4,United States Grand Prix West,peterson,Swedish,0.0,0,Tyrrell,7.0,7,0,0.0,Fuel system,33.0,-2
19928,604,6,16,44,0.0,69,1974,15,United States Grand Prix,scheckter,South African,45.0,2,Tyrrell,52.0,3,2,0.0,Fuel system,24.0,-10
19929,261,15,20,24,0.0,69,1994,5,Spanish Grand Prix,morbidelli,Italian,0.0,0,Footwork,3.0,8,0,15.0,Fuel system,26.0,-5
19930,427,4,10,60,0.0,69,1985,8,British Grand Prix,senna,Brazilian,9.0,1,Team Lotus,35.0,3,2,0.0,Fuel system,25.0,-6
19931,356,9,20,10,0.0,69,1989,1,Brazilian Grand Prix,piquet,Brazilian,0.0,0,Team Lotus,0.0,7,0,0.0,Fuel system,37.0,-11
19932,477,13,19,17,0.0,69,1982,11,French Grand Prix,angelis,Italian,13.0,0,Team Lotus,20.0,6,0,0.0,Fuel system,24.0,-6
19933,498,6,16,20,0.0,69,1980,1,Argentine Grand Prix,mario_andretti,American,0.0,0,Team Lotus,0.0,12,0,0.0,Fuel system,40.0,-10
19934,536,1,26,6,0.0,69,1978,10,British Grand Prix,peterson,Swedish,36.0,1,Team Lotus,58.0,1,5,0.0,Fuel system,34.0,-25
19935,616,1,11,48,0.0,69,1973,12,Austrian Grand Prix,emerson_fittipaldi,Brazilian,42.0,3,Team Lotus,68.0,2,5,0.0,Fuel system,27.0,-10
19936,604,19,13,52,0.0,69,1974,15,United States Grand Prix,peterson,Swedish,35.0,3,Team Lotus,42.0,4,3,0.0,Fuel system,30.0,6
19937,232,20,16,29,0.0,69,1996,9,French Grand Prix,badoer,Italian,0.0,0,Forti,0.0,11,0,0.0,Fuel system,25.0,4
19938,597,14,17,36,0.0,69,1974,8,Dutch Grand Prix,edwards,British,0.0,0,Lola,1.0,11,0,0.0,Fuel system,32.0,-3
19939,357,22,13,51,0.0,69,1989,2,San Marino Grand Prix,brundle,British,0.0,0,Brabham,0.0,15,0,0.0,Fuel system,30.0,9
19940,476,3,19,9,0.0,69,1982,10,British Grand Prix,piquet,Brazilian,17.0,1,Brabham,36.0,3,2,0.0,Fuel system,30.0,-16
19941,547,6,15,64,0.0,69,1977,5,Spanish Grand Prix,watson,British,1.0,0,Brabham,8.0,5,0,0.0,Fuel system,31.0,-9
19942,552,2,16,60,0.0,69,1977,10,British Grand Prix,watson,British,9.0,0,Brabham,19.0,5,0,0.0,Fuel system,31.0,-14
19943,592,13,21,54,0.0,69,1974,3,South African Grand Prix,watson,British,0.0,0,Brabham,9.0,3,1,0.0,Fuel system,28.0,-8
19944,613,23,16,36,0.0,69,1973,9,British Grand Prix,watson,British,0.0,0,Brabham,12.0,4,0,0.0,Fuel system,27.0,7
19945,610,9,11,71,0.0,69,1973,6,Monaco Grand Prix,wilson_fittipaldi,Brazilian,1.0,0,Brabham,4.0,7,0,0.0,Fuel system,29.0,-2
19946,616,16,15,31,0.0,69,1973,12,Austrian Grand Prix,wilson_fittipaldi,Brazilian,3.0,0,Brabham,17.0,4,0,0.0,Fuel system,30.0,1
19947,621,15,24,27,0.0,69,1972,2,South African Grand Prix,reutemann,Argentine,0.0,0,Brabham,1.0,7,0,0.0,Fuel system,30.0,-9
19948,655,17,14,15,0.0,69,1970,13,Mexican Grand Prix,stommelen,German,10.0,0,Brabham,35.0,4,1,0.0,Fuel system,127.0,3
19949,725,5,14,64,0.0,69,1963,7,Italian Grand Prix,gurney,American,12.0,0,Brabham,15.0,5,0,0.0,Fuel system,132.0,-9
19950,382,26,22,14,0.0,69,1988,11,Belgian Grand Prix,larini,Italian,0.0,0,Osella,0.0,15,0,0.0,Fuel system,24.0,4
19951,396,21,15,64,0.0,69,1987,9,Hungarian Grand Prix,caffi,Italian,0.0,0,Osella,0.0,15,0,0.0,Fuel system,23.0,6
19952,510,14,19,8,0.0,69,1980,13,Canadian Grand Prix,cheever,American,0.0,0,Osella,0.0,14,0,0.0,Fuel system,23.0,-5
19953,450,22,12,60,0.0,69,1984,15,European Grand Prix,gartner,Austrian,0.0,0,Osella,2.0,11,0,0.0,Fuel system,30.0,10
19954,460,26,20,46,0.0,69,1983,9,British Grand Prix,ghinzani,Italian,0.0,0,Osella,0.0,15,0,0.0,Fuel system,32.0,6
19955,373,17,22,40,0.0,69,1988,2,San Marino Grand Prix,tarquini,Italian,0.0,0,Coloni,0.0,14,0,0.0,Fuel system,26.0,-5
19956,304,21,16,51,0.0,69,1992,16,Australian Grand Prix,gachot,Belgian,1.0,0,Larrousse,1.0,13,0,0.0,Fuel system,30.0,5
19957,328,23,24,12,0.0,69,1990,8,British Grand Prix,cesaris,Italian,0.0,0,Dallara,0.0,14,0,0.0,Fuel system,31.0,-1
19958,387,26,12,69,0.0,69,1988,16,Australian Grand Prix,ghinzani,Italian,0.0,0,Zakspeed,0.0,18,0,0.0,Fuel system,37.0,14
19959,374,14,13,45,0.0,69,1988,3,Monaco Grand Prix,gugelmin,Brazilian,0.0,0,March,0.0,11,0,0.0,Fuel system,25.0,1
19960,628,24,20,24,0.0,69,1972,9,Austrian Grand Prix,beuttler,British,0.0,0,March,12.0,6,0,0.0,Fuel system,32.0,4
19961,631,15,20,48,0.0,69,1972,12,United States Grand Prix,pace,Brazilian,3.0,0,March,15.0,6,0,0.0,Fuel system,28.0,-5
19962,567,6,19,51,0.0,69,1976,8,French Grand Prix,peterson,Swedish,0.0,0,March,6.0,8,0,0.0,Fuel system,32.0,-13
19963,568,7,12,60,0.0,69,1976,9,British Grand Prix,peterson,Swedish,0.0,0,March,6.0,9,0,0.0,Fuel system,32.0,-5
19964,570,11,20,26,0.0,69,1976,11,Austrian Grand Prix,stuck,German,6.0,0,March,7.0,9,0,0.0,Fuel system,26.0,-9
19965,578,26,23,23,0.0,69,1975,3,South African Grand Prix,lombardi,Italian,0.0,0,March,0.0,11,0,0.0,Fuel system,34.0,3
19966,582,24,26,10,0.0,69,1975,7,Swedish Grand Prix,lombardi,Italian,0.5,0,March,1.0,10,0,0.0,Fuel system,34.0,-2
19967,599,16,22,17,0.0,69,1974,10,British Grand Prix,brambilla,Italian,0.0,0,March,5.0,8,0,0.0,Fuel system,37.0,-6
19968,603,23,26,12,0.0,69,1974,14,Canadian Grand Prix,stuck,German,5.0,0,March,6.0,9,0,0.0,Fuel system,24.0,-3
19969,604,25,22,21,0.0,69,1974,15,United States Grand Prix,brambilla,Italian,1.0,0,March,6.0,9,0,0.0,Fuel system,37.0,3
19970,426,19,14,49,0.0,69,1985,7,French Grand Prix,fabi,Italian,0.0,0,Toleman,0.0,14,0,0.0,Fuel system,30.0,5
19971,426,23,21,8,0.0,69,1985,7,French Grand Prix,alliot,French,0.0,0,RAM,0.0,11,0,0.0,Fuel system,31.0,2
19972,528,9,16,25,0.0,69,1978,2,Brazilian Grand Prix,stuck,German,0.0,0,Shadow,2.0,7,0,0.0,Fuel system,27.0,-7
19973,541,14,25,1,0.0,69,1978,15,United States Grand Prix,stuck,German,2.0,0,Shadow,6.0,11,0,0.0,Fuel system,27.0,-11
19974,612,20,22,16,0.0,69,1973,8,French Grand Prix,follmer,American,5.0,0,Shadow,5.0,6,0,0.0,Fuel system,39.0,-2
19975,616,18,19,9,0.0,69,1973,12,Austrian Grand Prix,oliver,British,0.0,0,Shadow,5.0,9,0,0.0,Fuel system,31.0,-1
19976,483,19,9,70,0.0,69,1981,1,United States Grand Prix West,surer,Swiss,0.0,0,Ensign,0.0,8,0,0.0,Fuel system,30.0,10
19977,616,19,14,34,0.0,69,1973,12,Austrian Grand Prix,opel,Liechtensteiner,0.0,0,Ensign,0.0,12,0,0.0,Fuel system,26.0,5
19978,512,23,18,8,0.0,69,1979,1,Argentine Grand Prix,lauda,Austrian,0.0,0,Brabham-Alfa Romeo,0.0,13,0,0.0,Fuel system,30.0,5
19979,569,10,19,0,0.0,69,1976,10,German Grand Prix,reutemann,Argentine,3.0,0,Brabham-Alfa Romeo,9.0,6,0,0.0,Fuel system,34.0,-9
19980,572,11,20,41,0.0,69,1976,13,Italian Grand Prix,stommelen,German,1.0,0,Brabham-Alfa Romeo,9.0,9,0,0.0,Fuel system,33.0,-9
19981,460,15,23,5,0.0,69,1983,9,British Grand Prix,johansson,Swedish,0.0,0,Spirit,0.0,16,0,0.0,Fuel system,27.0,-8
19982,578,12,21,53,0.0,69,1975,3,South African Grand Prix,hunt,British,7.0,0,Hesketh,7.0,5,0,0.0,Fuel system,27.0,-9
19983,568,26,21,16,0.0,69,1976,9,British Grand Prix,pescarolo,French,0.0,0,Surtees,4.0,10,0,0.0,Fuel system,34.0,5
19984,537,20,17,24,0.0,69,1978,11,German Grand Prix,brambilla,Italian,0.0,0,Surtees,0.0,13,0,0.0,Fuel system,41.0,3
19985,548,19,16,41,0.0,69,1977,6,Monaco Grand Prix,binder,Austrian,0.0,0,Surtees,0.0,11,0,0.0,Fuel system,29.0,3
19986,629,22,18,20,0.0,69,1972,10,Italian Grand Prix,surtees,British,0.0,0,Surtees,18.0,5,0,0.0,Fuel system,39.0,4
19987,620,14,17,11,0.0,69,1972,1,Argentine Grand Prix,adamich,Italian,0.0,0,Surtees,2.0,4,0,0.0,Fuel system,30.0,-3
19988,601,9,20,24,0.0,69,1974,12,Austrian Grand Prix,merzario,Italian,1.0,0,Iso Marlboro,1.0,12,0,0.0,Fuel system,31.0,-11
19989,485,8,21,4,0.0,69,1981,3,Argentine Grand Prix,keke_rosberg,Finnish,0.0,0,Fittipaldi,0.0,11,0,0.0,Fuel system,33.0,-13
19990,475,19,24,18,0.0,69,1982,9,Dutch Grand Prix,serra,Brazilian,1.0,0,Fittipaldi,1.0,13,0,0.0,Fuel system,25.0,-5
19991,520,14,17,44,0.0,69,1979,9,British Grand Prix,keke_rosberg,Finnish,0.0,0,Wolf,0.0,12,0,0.0,Fuel system,31.0,-3
19992,542,20,18,16,0.0,69,1978,16,Canadian Grand Prix,rahal,American,0.0,0,Wolf,24.0,5,0,0.0,Fuel system,26.0,2
19993,579,23,17,7,0.0,69,1975,4,Spanish Grand Prix,evans,British,0.0,0,BRM,0.0,16,0,0.0,Fuel system,28.0,6
19994,600,15,20,4,0.0,69,1974,11,German Grand Prix,beltoise,French,10.0,0,BRM,10.0,6,0,0.0,Fuel system,37.0,-5
19995,667,10,17,20,0.0,69,1968,1,South African Grand Prix,rodriguez,Mexican,0.0,0,BRM,0.0,12,0,0.0,Fuel system,128.0,-7
19996,667,14,20,7,0.0,69,1968,1,South African Grand Prix,spence,British,0.0,0,BRM,0.0,12,0,0.0,Fuel system,131.0,-6
19997,560,8,21,2,0.0,69,1976,1,Brazilian Grand Prix,watson,British,0.0,0,Penske,0.0,12,0,0.0,Fuel system,30.0,-13
19998,577,1,16,32,0.0,69,1975,2,Brazilian Grand Prix,jarier,French,0.0,0,Shadow-Ford,0.0,13,0,0.0,Fuel system,29.0,-15
19999,665,13,16,3,0.0,69,1969,10,United States Grand Prix,siffert,Swiss,15.0,0,Lotus-Ford,47.0,2,2,0.0,Fuel system,133.0,-3
20000,536,23,19,32,0.0,69,1978,10,British Grand Prix,merzario,Italian,0.0,0,Merzario,0.0,17,0,0.0,Fuel system,35.0,4
20001,692,2,16,5,0.0,69,1966,3,French Grand Prix,surtees,British,9.0,1,Cooper-Maserati,9.0,4,0,0.0,Fuel system,132.0,-14
20002,692,6,14,10,0.0,69,1966,3,French Grand Prix,siffert,Swiss,0.0,0,Cooper-Maserati,9.0,4,0,0.0,Fuel system,130.0,-8
20003,613,29,18,6,0.0,69,1973,9,British Grand Prix,amon,New Zealander,1.0,0,Tecno,1.0,9,0,0.0,Fuel system,30.0,11
20004,614,19,17,22,0.0,69,1973,10,Dutch Grand Prix,amon,New Zealander,1.0,0,Tecno,1.0,10,0,0.0,Fuel system,30.0,2
20005,702,8,12,20,0.0,69,1965,4,French Grand Prix,amon,New Zealander,0.0,0,Lotus-BRM,0.0,10,0,0.0,Fuel system,122.0,-4
20006,679,18,10,51,0.0,69,1967,1,South African Grand Prix,courage,British,0.0,0,Lotus-BRM,0.0,7,0,0.0,Fuel system,125.0,8
20007,689,10,19,0,0.0,69,1967,11,Mexican Grand Prix,fisher,American,0.0,0,Lotus-BRM,6.0,8,0,0.0,Fuel system,125.0,-9
20008,702,15,9,34,0.0,69,1965,4,French Grand Prix,anderson,British,0.0,0,Brabham-Climax,6.0,5,0,0.0,Fuel system,134.0,6
20009,676,17,20,0,0.0,69,1968,10,Canadian Grand Prix,bonnier,Swedish,1.0,0,McLaren-BRM,3.0,10,0,0.0,Fuel system,139.0,-3
20010,732,9,10,43,0.0,69,1962,4,French Grand Prix,bonnier,Swedish,2.0,0,Porsche,12.0,5,1,0.0,Fuel system,133.0,-1
20011,737,16,11,70,0.0,69,1962,9,South African Grand Prix,beaufort,Dutch,2.0,0,Porsche,18.0,5,1,0.0,Fuel system,129.0,5
20012,754,0,17,0,0.0,69,1960,9,Italian Grand Prix,gould,British,0.0,0,Maserati,0.0,10,0,0.0,Fuel system,142.0,-17
20013,698,18,15,24,0.0,69,1966,9,Mexican Grand Prix,bondurant,American,3.0,0,Eagle-Weslake,0.0,14,0,0.0,Fuel system,134.0,3
20014,927,0,20,0,0.0,69,2015,2,Malaysian Grand Prix,stevens,British,0.0,0,Manor Marussia,0.0,10,0,0.0,Fuel system,24.0,-20
20015,243,10,24,18,0.0,64,1995,4,Spanish Grand Prix,mansell,British,0.0,0,McLaren,6.0,4,0,10.0,Handling,42.0,-14
20016,379,4,22,24,0.0,64,1988,8,British Grand Prix,prost,French,54.0,4,McLaren,102.0,1,8,0.0,Handling,34.0,-18
20017,531,6,14,43,0.0,64,1978,5,Monaco Grand Prix,hunt,British,3.0,0,McLaren,3.0,8,0,0.0,Handling,31.0,-8
20018,546,15,16,39,0.0,64,1977,4,United States Grand Prix West,mass,German,2.0,0,McLaren,9.0,4,0,0.0,Handling,30.0,-1
20019,447,9,22,15,0.0,64,1984,12,Austrian Grand Prix,keke_rosberg,Finnish,20.5,1,Williams,25.5,6,1,0.0,Handling,36.0,-13
20020,463,17,20,37,0.0,64,1983,12,Dutch Grand Prix,laffite,French,11.0,0,Williams,36.0,4,1,0.0,Handling,40.0,-3
20021,587,12,20,21,0.0,64,1975,12,Austrian Grand Prix,laffite,French,6.0,0,Williams,6.0,9,0,0.0,Handling,32.0,-8
20022,496,3,19,24,0.0,64,1981,14,Canadian Grand Prix,jones,Australian,37.0,1,Williams,86.0,1,3,0.0,Handling,35.0,-16
20023,101,18,18,42,18.0,64,2004,12,German Grand Prix,heidfeld,German,3.0,0,Jordan,5.0,9,0,18.0,Handling,27.0,0
20024,275,7,21,13,0.0,64,1993,3,European Grand Prix,lehto,Finnish,2.0,0,Sauber,2.0,7,0,0.0,Handling,28.0,-14
20025,508,2,16,23,0.0,64,1980,11,Dutch Grand Prix,jabouille,French,9.0,1,Renault,38.0,4,3,0.0,Handling,38.0,-14
20026,292,25,19,26,0.0,64,1992,4,Spanish Grand Prix,morbidelli,Italian,0.0,0,Minardi,0.0,10,0,0.0,Handling,24.0,6
20027,331,5,21,19,0.0,64,1990,11,Belgian Grand Prix,mansell,British,13.0,0,Ferrari,63.0,2,4,0.0,Handling,37.0,-16
20028,550,15,22,47,0.0,64,1977,8,Swedish Grand Prix,lauda,Austrian,31.0,1,Ferrari,50.0,1,2,0.0,Handling,28.0,-7
20029,503,17,14,27,0.0,64,1980,6,Monaco Grand Prix,scheckter,South African,2.0,0,Ferrari,5.0,10,0,0.0,Handling,30.0,3
20030,481,8,15,32,0.0,64,1982,15,Italian Grand Prix,giacomelli,Italian,2.0,0,Alfa Romeo,7.0,9,0,0.0,Handling,30.0,-7
20031,504,9,20,8,0.0,64,1980,7,French Grand Prix,giacomelli,Italian,2.0,0,Alfa Romeo,2.0,11,0,0.0,Handling,28.0,-11
20032,504,10,17,25,0.0,64,1980,7,French Grand Prix,depailler,French,0.0,0,Alfa Romeo,2.0,11,0,0.0,Handling,36.0,-7
20033,384,9,16,52,0.0,64,1988,13,Portuguese Grand Prix,nannini,Italian,6.0,0,Benetton,27.0,3,0,0.0,Handling,29.0,-7
20034,233,16,13,40,0.0,64,1996,10,British Grand Prix,panis,French,11.0,1,Ligier,12.0,6,1,0.0,Handling,30.0,3
20035,472,18,16,29,0.0,64,1982,6,Monaco Grand Prix,laffite,French,0.0,0,Ligier,4.0,8,0,0.0,Handling,39.0,2
20036,475,21,26,4,0.0,64,1982,9,Dutch Grand Prix,laffite,French,1.0,0,Ligier,11.0,7,0,0.0,Handling,38.0,-5
20037,478,15,13,36,0.0,64,1982,12,German Grand Prix,laffite,French,1.0,0,Ligier,11.0,8,0,0.0,Handling,39.0,2
20038,480,16,17,70,0.0,64,1982,14,Swiss Grand Prix,cheever,American,10.0,0,Ligier,15.0,7,0,0.0,Handling,25.0,-1
20039,480,13,20,33,0.0,64,1982,14,Swiss Grand Prix,laffite,French,5.0,0,Ligier,15.0,7,0,0.0,Handling,39.0,-7
20040,389,18,25,7,0.0,64,1987,2,San Marino Grand Prix,ghinzani,Italian,0.0,0,Ligier,0.0,15,0,0.0,Handling,35.0,-7
20041,485,21,19,19,0.0,64,1981,3,Argentine Grand Prix,laffite,French,1.0,0,Ligier,1.0,9,0,0.0,Handling,38.0,2
20042,507,13,20,25,0.0,64,1980,10,Austrian Grand Prix,pironi,French,23.0,1,Ligier,51.0,2,2,0.0,Handling,28.0,-7
20043,266,26,23,9,0.0,64,1994,10,Hungarian Grand Prix,gounon,French,0.0,0,Simtek,0.0,13,0,26.0,Handling,32.0,3
20044,475,15,18,40,0.0,64,1982,9,Dutch Grand Prix,angelis,Italian,10.0,0,Team Lotus,17.0,6,0,0.0,Handling,24.0,-3
20045,453,5,17,29,0.0,64,1983,2,United States Grand Prix West,angelis,Italian,0.0,0,Team Lotus,0.0,11,0,0.0,Handling,25.0,-12
20046,455,9,15,43,0.0,64,1983,4,San Marino Grand Prix,angelis,Italian,0.0,0,Team Lotus,0.0,13,0,0.0,Handling,25.0,-6
20047,459,18,15,43,0.0,64,1983,8,Canadian Grand Prix,mansell,British,1.0,0,Team Lotus,1.0,8,0,0.0,Handling,30.0,3
20048,478,13,16,21,0.0,64,1982,12,German Grand Prix,angelis,Italian,13.0,0,Team Lotus,20.0,6,0,0.0,Handling,24.0,-3
20049,521,24,18,22,0.0,64,1979,10,German Grand Prix,rebaque,Mexican,0.0,0,Team Lotus,37.0,4,0,0.0,Handling,23.0,6
20050,522,17,18,22,0.0,64,1979,11,Austrian Grand Prix,reutemann,Argentine,20.0,0,Team Lotus,37.0,4,0,0.0,Handling,38.0,-1
20051,366,8,24,9,0.0,64,1989,11,Belgian Grand Prix,modena,Italian,4.0,0,Brabham,5.0,9,0,0.0,Handling,26.0,-16
20052,598,8,18,24,0.0,64,1974,9,French Grand Prix,reutemann,Argentine,9.0,1,Brabham,10.0,5,1,0.0,Handling,32.0,-10
20053,653,18,19,22,0.0,64,1970,11,Canadian Grand Prix,stommelen,German,10.0,0,Brabham,35.0,4,1,0.0,Handling,127.0,-1
20054,363,17,21,23,0.0,64,1989,8,British Grand Prix,larini,Italian,0.0,0,Osella,0.0,17,0,0.0,Handling,25.0,-4
20055,573,8,23,36,0.0,64,1976,14,Canadian Grand Prix,stuck,German,6.0,0,March,17.0,7,1,0.0,Handling,25.0,-15
20056,656,1,14,32,0.0,64,1969,1,South African Grand Prix,jack_brabham,Australian,0.0,0,Brabham-Ford,0.0,7,0,0.0,Handling,143.0,-13
20057,594,8,26,50,0.0,64,1974,5,Belgian Grand Prix,pace,Brazilian,3.0,0,Surtees,3.0,8,0,0.0,Handling,30.0,-18
20058,596,24,20,15,0.0,64,1974,7,Swedish Grand Prix,pace,Brazilian,3.0,0,Surtees,3.0,10,0,0.0,Handling,30.0,4
20059,603,19,24,40,0.0,64,1974,14,Canadian Grand Prix,merzario,Italian,4.0,0,Iso Marlboro,4.0,10,0,0.0,Handling,32.0,-5
20060,566,21,22,10,0.0,64,1976,7,Swedish Grand Prix,emerson_fittipaldi,Brazilian,2.0,0,Fittipaldi,2.0,12,0,0.0,Handling,30.0,-1
20061,597,24,21,15,0.0,64,1974,8,Dutch Grand Prix,pescarolo,French,0.0,0,BRM,10.0,6,0,0.0,Handling,32.0,3
20062,639,21,17,20,0.0,64,1971,8,Austrian Grand Prix,lauda,Austrian,0.0,0,March-Ford,18.0,5,0,0.0,Handling,123.0,4
20063,577,15,20,22,0.0,64,1975,2,Brazilian Grand Prix,donohue,American,0.0,0,Penske,0.0,7,0,0.0,Handling,38.0,-5
20064,654,18,20,27,0.0,64,1970,12,United States Grand Prix,beltoise,French,14.0,0,Matra,21.0,7,0,0.0,Handling,133.0,-2
20065,743,23,23,3,0.0,64,1961,6,German Grand Prix,seidel,German,0.0,0,Lotus-Climax,26.0,2,2,0.0,Handling,135.0,0
20066,742,15,27,7,0.0,64,1961,5,British Grand Prix,lewis,British,0.0,0,Cooper-Climax,9.0,4,0,0.0,Handling,125.0,-12
20067,774,17,18,1,0.0,64,1958,10,Italian Grand Prix,shelby,American,0.0,0,Maserati,6.0,5,0,0.0,Handling,136.0,-1
20068,249,13,16,54,0.0,95,1995,10,Hungarian Grand Prix,blundell,British,5.0,0,McLaren,10.0,6,0,13.0,Fuel leak,29.0,-3
20069,596,11,23,5,0.0,95,1974,7,Swedish Grand Prix,hailwood,British,9.0,0,McLaren,40.0,1,3,0.0,Fuel leak,34.0,-12
20070,639,20,22,0,0.0,95,1971,8,Austrian Grand Prix,bonnier,Swedish,0.0,0,McLaren,6.0,7,0,0.0,Fuel leak,142.0,-2
20071,632,11,23,7,0.0,95,1971,1,South African Grand Prix,gethin,British,0.0,0,McLaren,1.0,5,0,0.0,Fuel leak,131.0,-12
